countyID,monthID,temperature_F,relHumidity_pct
18105,5,62.8083,69.1625
18105,6,71.7250,70.9208
18105,7,74.7208,74.2625
18105,8,74.3542,73.6583
18105,9,66.2208,71.2500
18105,10,53.6667,68.5667
18105,11,43.7250,70.0333
18105,12,31.7667,75.5083
18107,1,24.9125,77.5625
18107,2,26.5958,74.2125
18107,3,40.0292,68.1833
18107,4,52.7417,62.5542
18107,5,61.3792,67.3792
18107,6,71.0125,69.5083
18107,7,73.3667,73.1750
18107,8,72.0167,74.0792
18107,9,64.6250,70.2583
18107,10,52.1333,67.8458
18107,11,42.0833,71.2750
18107,12,29.1042,78.0000
18109,1,26.7625,75.9125
18109,2,28.3583,72.3333
18109,3,41.4583,66.3833
18109,4,53.6667,62.2208
18109,5,61.9917,67.8000
18109,6,71.2292,69.3333
18109,7,74.0292,72.3333
18109,8,73.3625,72.5458
18109,9,65.6167,69.8125
18109,10,52.7500,67.7708
18109,11,42.7667,70.2792
18109,12,30.6458,76.2792
18111,1,23.0917,78.8750
18111,2,25.3583,75.0417
18111,3,38.2833,70.0875
18111,4,51.1083,62.4833
18111,5,60.2042,66.0833
18111,6,70.4542,68.2833
18111,7,73.5333,71.3875
18111,8,71.6625,74.0208
18111,9,64.1625,70.3917
18111,10,51.4417,68.6250
18111,11,40.9750,72.2458
18111,12,27.3708,79.5292
18113,1,22.9417,79.8333
18113,2,24.5292,75.5250
18113,3,36.8167,69.3083
18113,4,50.1667,61.4458
18113,5,59.0250,67.5208
18113,6,69.4167,69.0542
18113,7,72.6583,71.0667
18113,8,70.7958,74.9792
18113,9,63.0333,73.2750
18113,10,50.3292,70.7250
18113,11,40.3667,73.2917
18113,12,27.6375,78.8000
18115,1,29.5708,73.1250
18115,2,30.9958,69.2958
18115,3,43.4958,64.5042
18115,4,55.3583,61.2333
18115,5,63.1625,68.8417
18115,6,72.1083,69.7625
18115,7,75.4625,72.1875
18115,8,75.2208,71.6542
18115,9,67.2958,69.8708
18115,10,54.5750,68.1583
18115,11,44.5583,69.2917
18115,12,33.2375,73.7417
18117,1,29.4667,73.5042
18117,2,31.5125,69.8958
18117,3,43.7917,64.7292
18117,4,55.4583,61.9667
18117,5,63.5417,68.5792
18117,6,72.3958,69.7208
18117,7,75.1917,73.1500
18117,8,74.7167,72.3833
18117,9,66.3375,69.9833
18117,10,53.7917,67.7833
18117,11,44.1458,69.3208
18117,12,32.8250,74.5208
18119,1,27.4042,75.7208
18119,2,29.1917,72.3333
18119,3,42.1375,66.6167
18119,4,54.0833,62.5875
18119,5,62.2333,68.2708
18119,6,71.5333,70.0500
18119,7,74.4417,73.5875
18119,8,73.6417,73.4833
18119,9,65.7375,70.5375
18119,10,52.9208,67.9708
18119,11,43.0542,70.4750
18119,12,31.2833,76.4750
18121,1,26.9042,78.0958
18121,2,29.1333,74.9542
18121,3,42.8250,69.1667
18121,4,55.3042,63.5000
18121,5,63.2167,67.8292
18121,6,72.5792,69.9500
18121,7,75.3083,74.0917
18121,8,73.9917,74.6875
18121,9,66.3292,70.5458
18121,10,53.9917,67.9083
18121,11,43.6333,71.6292
18121,12,30.8500,78.4708
18123,1,32.4708,72.4333
18123,2,34.5083,68.4500
18123,3,46.7750,64.0875
18123,4,57.8167,62.1292
18123,5,65.5958,68.7750
18123,6,74.4292,69.8208
18123,7,77.0917,73.4333
18123,8,76.8458,72.0458
18123,9,69.0292,70.0542
18123,10,56.8542,67.7917
18123,11,47.0542,68.7917
18123,12,35.6625,74.1250
18125,1,30.4917,74.2667
18125,2,32.3542,71.1417
18125,3,45.3167,65.9875
18125,4,57.0833,63.2083
18125,5,65.0833,68.9625
18125,6,74.0917,69.7125
18125,7,76.6708,73.7667
18125,8,76.0125,73.2083
18125,9,68.2417,70.1375
18125,10,55.8958,67.7250
18125,11,45.6750,69.5875
18125,12,33.9208,75.1583
18127,1,23.3083,77.9625
18127,2,25.4667,74.1250
18127,3,37.2750,69.5458
18127,4,49.8583,62.0333
18127,5,58.4458,66.1458
18127,6,69.0042,67.8333
18127,7,73.1125,69.5875
18127,8,71.4667,73.2917
18127,9,63.8125,70.6292
18127,10,51.6000,69.1208
18127,11,40.9625,71.4625
18127,12,27.7792,77.6875
18129,1,31.7625,72.9417
18129,2,33.8500,69.7042
18129,3,46.3875,65.4667
18129,4,58.0167,63.3625
18129,5,66.3958,69.3917
18129,6,75.6583,69.9250
18129,7,78.3667,73.7292
18129,8,77.7208,72.9000
18129,9,69.7083,70.3542
18129,10,57.2958,67.3500
18129,11,46.8000,68.3708
18129,12,35.0458,74.3208
18131,1,23.1792,78.7000
18131,2,25.0958,74.7458
18131,3,37.8542,69.3875
18131,4,50.7000,62.4125
18131,5,59.7125,66.9375
18131,6,70.1167,68.8167
18131,7,73.0958,71.3375
18131,8,71.3583,74.1792
18131,9,63.8500,71.0667
18131,10,51.1333,69.1000
18131,11,40.8542,72.0333
18131,12,27.4875,78.7125
18133,1,25.8917,76.8750
18133,2,27.7167,73.4500
18133,3,40.9875,67.4625
18133,4,53.1292,62.7625
18133,5,61.4583,67.8750
18133,6,70.6500,69.7167
18133,7,73.2333,73.1167
18133,8,72.3083,73.4375
18133,9,64.6792,70.2333
18133,10,52.1083,67.7958
18133,11,42.2958,70.8125
18133,12,29.8125,77.1750
18135,1,24.6917,76.6792
18135,2,25.8708,73.7833
18135,3,38.9167,67.9375
18135,4,51.7792,62.3667
18135,5,60.9250,67.7083
18135,6,70.5375,68.5667
18135,7,73.3125,71.1292
18135,8,72.0583,73.7625
18135,9,64.5375,70.9542
18135,10,51.8375,68.1500
18135,11,41.7292,70.8583
18135,12,29.0833,76.3375
18137,1,28.7375,74.1083
18137,2,30.1458,70.4583
18137,3,42.8458,65.5292
18137,4,54.9208,62.1125
18137,5,63.0417,68.7625
18137,6,72.0625,69.7417
18137,7,75.1667,72.3250
18137,8,74.8083,72.5750
18137,9,66.9042,70.4458
18137,10,54.1125,68.4500
18137,11,44.0083,69.9958
18137,12,32.3042,74.6625
18139,1,26.6583,75.6625
18139,2,27.9000,72.2333
18139,3,40.8375,66.4708
18139,4,53.3292,62.2250
18139,5,62.0875,68.0125
18139,6,71.4583,69.1833
18139,7,74.0417,71.9833
18139,8,73.1792,73.0833
18139,9,65.6250,70.2917
18139,10,53.0125,68.0667
18139,11,42.5958,70.2625
18139,12,30.4458,75.7667
18141,1,23.4625,78.8958
18141,2,24.9750,74.5167
18141,3,36.8542,68.7792
18141,4,49.8750,61.1958
18141,5,58.4750,66.9500
18141,6,69.1292,68.5792
18141,7,72.7125,70.2417
18141,8,70.9583,73.8250
18141,9,63.3542,72.0958
18141,10,50.6500,70.0542
18141,11,40.5083,71.7792
18141,12,28.0750,77.5958
18143,1,29.7083,72.8417
18143,2,31.4208,69.0375
18143,3,44.0792,64.0708
18143,4,55.6375,61.3500
18143,5,63.5083,68.4375
18143,6,72.2708,69.1958
18143,7,74.8917,71.8417
18143,8,74.6583,71.1042
18143,9,66.5833,69.2833
18143,10,54.2500,67.7000
18143,11,44.2667,68.7333
18143,12,33.2708,73.8042
18145,1,27.1333,76.1333
18145,2,28.3917,73.0000
18145,3,41.5000,67.1500
18145,4,54.0542,62.8083
18145,5,62.7083,68.0917
18145,6,72.0375,69.3250
18145,7,74.5167,72.6583
18145,8,73.5750,73.6208
18145,9,65.9292,70.2667
18145,10,53.4292,68.0000
18145,11,43.0958,70.4958
18145,12,30.9542,76.4333
18147,1,32.1458,72.7125
18147,2,34.2000,68.9708
18147,3,46.7167,64.6458
18147,4,57.8917,62.5542
18147,5,65.9292,69.0417
18147,6,74.8417,69.8083
18147,7,77.4583,73.4458
18147,8,77.0292,72.3000
18147,9,69.2167,69.9125
18147,10,56.9500,67.6333
18147,11,46.9250,68.7042
18147,12,35.3792,74.0708
18149,1,22.9417,78.8083
18149,2,24.9500,74.7250
18149,3,37.4458,69.7500
18149,4,50.1833,62.5250
18149,5,59.0708,66.8417
18149,6,69.7167,68.6083
18149,7,72.8625,70.8750
18149,8,71.0958,74.3000
18149,9,63.5417,71.3458
18149,10,50.8708,69.3458
18149,11,40.6833,71.9083
18149,12,27.5625,78.2833
18151,1,22.0750,79.8750
18151,2,23.3333,75.2958
18151,3,34.9667,69.0000
18151,4,48.7958,60.9167
18151,5,57.7000,67.2125
18151,6,68.2208,68.8792
18151,7,71.6417,70.5708
18151,8,69.8583,74.8208
18151,9,61.9375,73.5292
18151,10,49.0708,71.0708
18151,11,39.2833,73.5708
18151,12,26.6583,78.9792
18153,1,28.4833,76.0417
18153,2,30.5917,72.7833
18153,3,43.7333,67.6833
18153,4,55.7625,63.4125
18153,5,64.0250,68.5833
18153,6,73.4292,70.2292
18153,7,76.1167,74.4458
18153,8,75.1000,74.3083
18153,9,67.1000,70.9625
18153,10,54.5833,68.1000
18153,11,44.3000,70.6542
18153,12,32.1167,76.7500
18155,1,30.0750,72.7750
18155,2,31.5292,69.0542
18155,3,43.8333,64.1833
18155,4,55.4458,61.1042
18155,5,63.3000,68.8500
18155,6,72.1542,69.8625
18155,7,75.4750,72.3083
18155,8,75.4042,71.6458
18155,9,67.5167,69.8667
18155,10,54.8625,68.2667
18155,11,44.7167,69.1625
18155,12,33.5875,73.6625
18157,1,24.8208,77.8292
18157,2,26.7125,74.1792
18157,3,40.2875,68.3250
18157,4,53.1833,62.4917
18157,5,61.4542,67.1708
18157,6,71.3375,69.3000
18157,7,73.8708,72.8667
18157,8,72.4792,74.3750
18157,9,65.1125,70.4083
18157,10,52.3583,67.8792
18157,11,42.1375,70.9583
18157,12,29.1417,78.1542
18159,1,24.5375,76.8458
18159,2,26.0375,73.8125
18159,3,39.1042,67.8792
18159,4,52.0500,62.3667
18159,5,61.0042,67.2833
18159,6,70.8000,68.7167
18159,7,73.3625,71.6125
18159,8,72.0792,73.8958
18159,9,64.6208,70.4208
18159,10,51.8708,68.0000
18159,11,41.7917,70.8583
18159,12,28.7875,76.8583
18161,1,26.9417,74.9667
18161,2,28.1333,71.7250
18161,3,41.0208,66.3542
18161,4,53.6042,62.1125
18161,5,62.2000,68.5458
18161,6,71.5000,69.3750
18161,7,74.5500,71.7083
18161,8,73.9167,72.6958
18161,9,65.9000,70.6125
18161,10,52.9292,68.4583
18161,11,42.8583,70.5208
18161,12,30.8542,75.3000
18163,1,32.8917,72.7708
18163,2,35.0708,69.0375
18163,3,47.5500,65.1292
18163,4,58.7792,63.0833
18163,5,67.0542,69.0500
18163,6,76.4000,69.4500
18163,7,78.9667,73.1208
18163,8,78.6667,71.7750
18163,9,70.8167,69.6875
18163,10,58.4208,67.5625
18163,11,47.6833,68.3833
18163,12,36.0792,74.0167
18165,1,25.9625,78.3917
18165,2,28.1167,75.1875
18165,3,41.5875,69.5417
18165,4,54.1667,63.5208
18165,5,62.8208,67.7625
18165,6,72.4667,70.0583
18165,7,75.0958,74.5500
18165,8,73.6750,75.0458
18165,9,65.9708,70.5375
18165,10,53.3250,67.8417
18165,11,42.8833,71.8542
18165,12,29.9833,79.0208
18167,1,27.6458,77.0833
18167,2,29.5292,74.2375
18167,3,43.0417,68.7458
18167,4,55.4375,63.7458
18167,5,63.8000,68.4250
18167,6,73.6792,70.8708
18167,7,76.2000,75.2667
18167,8,74.8208,75.3250
18167,9,66.7417,71.2292
18167,10,53.7167,68.3833
18167,11,43.2375,71.8250
18167,12,30.9833,78.4458
18169,1,23.8417,78.5125
18169,2,25.3167,75.1500
18169,3,37.9292,69.0792
18169,4,50.8875,62.4250
18169,5,60.0875,67.6917
18169,6,70.3792,69.0542
18169,7,73.3292,71.4958
18169,8,71.6792,74.6792
18169,9,64.2833,71.8167
18169,10,51.5750,69.1875
18169,11,41.4083,72.2083
18169,12,28.3625,78.1667
18171,1,24.1875,78.6958
18171,2,26.3500,75.2042
18171,3,39.6042,69.6875
18171,4,52.4917,62.7333
18171,5,61.5250,66.9833
18171,6,71.4375,69.5792
18171,7,73.9792,73.6167
18171,8,72.2958,74.5833
18171,9,64.9792,70.2708
18171,10,52.3208,67.9292
18171,11,41.6792,71.8708
18171,12,28.4583,79.3958
18173,1,31.7583,72.8333
18173,2,34.0125,69.1958
18173,3,46.7917,65.0875
18173,4,58.2250,62.8583
18173,5,66.2792,68.8833
18173,6,75.2417,69.5042
18173,7,77.7958,73.1458
18173,8,77.2625,72.0208
18173,9,69.2250,69.7042
18173,10,56.9958,67.3583
18173,11,46.7792,68.5000
18173,12,35.0792,74.0125
18175,1,30.1292,72.7042
18175,2,32.0167,68.8833
18175,3,44.6417,64.1208
18175,4,56.0583,61.2667
18175,5,63.7500,68.1833
18175,6,72.6667,69.1333
18175,7,75.3875,71.8917
18175,8,75.2625,71.2833
18175,9,67.1208,69.3000
18175,10,54.7833,67.6500
18175,11,44.8417,68.7375
18175,12,33.4792,73.6417
18177,1,26.0250,75.9625
18177,2,27.2750,72.7458
18177,3,40.2417,67.1375
18177,4,52.9750,62.2417
18177,5,61.6708,67.9625
18177,6,71.0083,68.8375
18177,7,74.0333,71.3125
18177,8,73.0875,72.9667
18177,9,65.3208,70.5542
18177,10,52.3875,68.0542
18177,11,42.3958,70.4750
18177,12,30.0583,75.8167
18179,1,24.0833,78.5208
18179,2,25.1375,75.1542
18179,3,37.8125,69.2000
18179,4,51.1375,62.5250
18179,5,60.2917,67.8625
18179,6,70.6542,69.0750
18179,7,73.8083,71.2625
18179,8,72.0333,74.7375
18179,9,64.3125,72.2667
18179,10,51.3875,69.3833
18179,11,41.4083,72.4542
18179,12,28.5875,78.0000
18181,1,23.7292,78.8417
18181,2,25.7125,74.9125
18181,3,38.6917,69.2958
18181,4,51.6292,62.4833
18181,5,60.5417,67.0417
18181,6,70.6042,69.0875
18181,7,73.3833,72.1625
18181,8,71.6542,74.4083
18181,9,64.2500,70.8875
18181,10,51.5542,68.6750
18181,11,41.3875,71.9500
18181,12,27.9958,78.8333
18183,1,23.0375,79.4042
18183,2,24.4208,75.3792
18183,3,36.9667,69.3583
18183,4,50.2083,61.9333
18183,5,58.9375,67.5833
18183,6,69.5042,69.0208
18183,7,72.6167,71.2000
18183,8,70.8000,74.9417
18183,9,63.1000,72.8542
18183,10,50.3250,70.0750
18183,11,40.4125,72.9833
18183,12,27.5792,78.6958
19001,1,19.6125,75.1417
19001,2,22.7417,73.7667
19001,3,36.8167,70.4875
19001,4,50.7042,62.4458
19001,5,60.3917,64.1333
19001,6,70.6500,68.5542
19001,7,74.9333,73.3667
19001,8,72.4458,74.8708
19001,9,63.1625,69.9917
19001,10,50.8792,66.0250
19001,11,37.2792,68.7083
19001,12,24.0375,75.4833
19003,1,20.0083,73.9583
19003,2,23.1583,72.1458
19003,3,37.0625,69.1667
19003,4,50.4458,62.0667
19003,5,60.2250,64.5083
19003,6,70.6792,68.3875
19003,7,75.0167,72.4458
19003,8,72.8000,73.8583
19003,9,63.1125,69.4833
19003,10,50.8167,65.5917
19003,11,37.6125,68.1042
19003,12,24.5750,74.2833
19005,1,15.9208,76.7167
19005,2,19.0167,73.8208
19005,3,32.5042,69.8042
19005,4,47.4000,60.7292
19005,5,57.2875,64.2125
19005,6,67.9500,69.9833
19005,7,72.2333,73.0000
19005,8,69.8583,75.9167
19005,9,61.1917,72.7542
19005,10,48.1208,69.1625
19005,11,35.4000,70.8708
19005,12,20.7375,78.0375
19007,1,21.6792,74.6417
19007,2,24.6250,72.6333
19007,3,38.2750,69.2125
19007,4,51.9583,62.6958
19007,5,60.5583,66.8792
19007,6,71.2375,71.2583
19007,7,75.2583,73.4375
19007,8,73.3292,74.7458
19007,9,63.8917,71.1125
19007,10,51.6583,66.9792
19007,11,39.8208,68.6542
19007,12,26.6167,75.3042
19009,1,17.6417,76.2208
19009,2,20.5833,75.1500
19009,3,34.7542,72.0417
19009,4,49.1583,62.6792
19009,5,59.2167,63.7458
19009,6,69.5583,67.8333
19009,7,73.6250,73.8833
19009,8,70.8083,75.7542
19009,9,61.3583,69.5750
19009,10,49.0458,65.9542
19009,11,35.3750,69.2833
19009,12,22.2083,77.0875
19011,1,18.1667,78.5083
19011,2,21.0708,76.7375
19011,3,35.2375,72.5333
19011,4,49.7000,63.2500
19011,5,59.5500,64.5583
19011,6,69.8375,69.8417
19011,7,73.3708,74.7292
19011,8,70.7292,76.9333
19011,9,62.3875,71.7083
19011,10,49.5250,68.7500
19011,11,36.7417,72.1208
19011,12,22.7042,79.7292
19013,1,16.7042,78.4000
19013,2,19.6500,77.1500
19013,3,33.9500,72.3750
19013,4,48.6958,62.8208
19013,5,58.9458,64.3083
19013,6,69.6375,69.4583
19013,7,73.0917,74.4625
19013,8,70.3083,77.0250
19013,9,61.8625,71.7000
19013,10,48.6875,68.8833
19013,11,35.6917,71.7500
19013,12,21.2625,79.3375
19015,1,17.5667,76.9375
19015,2,20.7292,76.1792
19015,3,34.7792,72.9458
19015,4,49.6750,62.8167
19015,5,59.5792,64.0417
19015,6,69.7375,68.3250
19015,7,73.7208,74.0292
19015,8,71.3042,75.6208
19015,9,62.4750,69.6875
19015,10,49.6542,66.1792
19015,11,36.2458,69.3042
19015,12,22.6667,77.0292
19017,1,15.7583,78.7792
19017,2,18.7750,77.2500
19017,3,33.0250,72.9458
19017,4,48.0333,62.9500
19017,5,58.4042,64.2667
19017,6,69.0250,69.4333
19017,7,72.5958,74.6625
19017,8,69.8083,77.2333
19017,9,61.4667,72.0208
19017,10,48.1708,68.9292
19017,11,35.1250,72.0833
19017,12,20.4375,79.9167
19019,1,16.2125,78.7083
19019,2,19.0667,76.9917
19019,3,33.2250,72.8417
19019,4,47.8875,63.3125
19019,5,58.2042,64.7167
19019,6,68.8958,69.7875
19019,7,72.2500,74.6417
19019,8,69.7375,77.2083
19019,9,61.3958,72.2333
19019,10,48.1583,69.2583
19019,11,35.4750,72.5792
19019,12,21.1500,79.8833
19021,1,15.7833,78.3792
19021,2,18.8125,77.0583
19021,3,32.8875,74.4667
19021,4,48.6208,61.5875
19021,5,58.8833,60.8458
19021,6,69.5042,65.0875
19021,7,73.6250,72.6750
19021,8,70.4208,75.7417
19021,9,61.4625,69.0417
19021,10,48.6208,65.4417
19021,11,34.3667,69.1750
19021,12,20.4417,78.4417
19023,1,16.2292,78.9583
19023,2,19.3917,78.1542
19023,3,33.6042,73.7167
19023,4,48.5667,63.3208
19023,5,59.1625,64.3375
19023,6,69.7708,69.1958
19023,7,73.0792,74.8292
19023,8,70.2458,77.3625
19023,9,61.9500,71.8208
19023,10,48.9333,68.5292
19023,11,35.3750,71.8417
19023,12,20.8875,79.8667
19025,1,16.2208,77.5333
19025,2,19.3458,76.6000
19025,3,33.1458,73.6292
19025,4,48.4750,61.9625
19025,5,58.6500,61.9458
19025,6,69.1083,66.1167
19025,7,73.0417,73.3333
19025,8,70.1917,76.0542
19025,9,61.3625,69.4000
19025,10,48.8875,65.7042
19025,11,34.7875,69.2833
19025,12,21.0333,77.8167
19027,1,17.4167,76.4917
19027,2,20.5750,75.4333
19027,3,34.3542,71.6417
19027,4,49.1250,61.6333
19027,5,59.3958,62.0500
19027,6,69.9167,66.1917
19027,7,73.9208,73.3500
19027,8,71.0875,75.7417
19027,9,62.0375,69.3583
19027,10,49.4417,65.5458
19027,11,35.3625,68.8750
19027,12,22.0542,76.8917
19029,1,18.8625,74.6208
19029,2,22.1250,73.3375
19029,3,36.3625,70.1125
19029,4,50.4750,62.1125
19029,5,60.4125,63.5833
19029,6,70.7667,67.6875
19029,7,74.9167,72.9875
19029,8,72.3292,74.5125
19029,9,62.6042,69.4542
19029,10,50.1583,65.7583
19029,11,36.4500,68.1292
19029,12,23.4333,74.7958
19031,1,19.6042,77.1000
19031,2,22.3042,75.3000
19031,3,36.1958,70.2208
19031,4,50.5083,61.9083
19031,5,60.1750,64.9083
19031,6,70.2875,70.1542
19031,7,73.6292,73.7708
19031,8,71.3625,76.1083
19031,9,63.2167,71.5292
19031,10,50.3500,68.1375
19031,11,38.1625,70.5875
19031,12,24.0542,78.1833
19033,1,14.6208,80.0333
19033,2,17.6458,79.3542
19033,3,31.6542,75.5458
19033,4,47.0542,63.3292
19033,5,57.6583,63.3750
19033,6,68.3458,68.0875
19033,7,72.1917,74.5750
19033,8,69.0042,77.4500
19033,9,60.6208,71.9958
19033,10,47.3708,68.7417
19033,11,33.7875,72.0542
19033,12,19.6667,80.7417
19035,1,15.7458,78.0875
19035,2,19.0375,76.1792
19035,3,33.0000,74.0375
19035,4,48.5833,62.0667
19035,5,58.8750,61.6375
19035,6,69.4750,65.2167
19035,7,73.9708,72.2250
19035,8,70.8167,75.5000
19035,9,61.3042,69.6292
19035,10,48.4542,65.6417
19035,11,34.1208,69.3542
19035,12,20.4417,78.4500
19037,1,14.7375,79.4208
19037,2,17.6542,77.2375
19037,3,31.9875,73.9292
19037,4,46.9917,63.3375
19037,5,57.4708,64.7833
19037,6,68.0250,69.5958
19037,7,71.7583,75.0042
19037,8,69.0333,77.3708
19037,9,60.5625,72.8375
19037,10,47.3458,69.7042
19037,11,34.3250,72.9083
19037,12,19.4625,80.5208
19039,1,20.0167,74.3042
19039,2,23.1208,72.5917
19039,3,37.2042,69.5750
19039,4,50.9708,62.6042
19039,5,60.1625,65.6708
19039,6,70.5958,70.0292
19039,7,75.0042,73.0875
19039,8,72.9333,74.0625
19039,9,63.0750,70.0958
19039,10,50.7875,66.2958
19039,11,37.9667,68.5708
19039,12,25.0333,74.8958
19041,1,14.3625,79.6625
19041,2,17.7000,78.4042
19041,3,31.8333,75.8833
19041,4,47.6667,62.2208
19041,5,58.3667,61.7375
19041,6,69.0250,65.6417
19041,7,73.3083,72.9583
19041,8,69.8833,75.9958
19041,9,60.8750,69.3917
19041,10,47.6792,67.1292
19041,11,32.8833,70.0917
19041,12,19.1542,79.1208
19043,1,16.6125,77.6500
19043,2,19.5250,75.0792
19043,3,33.3250,70.6833
19043,4,47.9458,61.6292
19043,5,57.8833,64.8042
19043,6,68.5667,70.2500
19043,7,72.5125,73.9500
19043,8,70.1917,76.6208
19043,9,61.3625,72.6417
19043,10,48.3583,69.1167
19043,11,36.0083,71.1792
19043,12,21.4583,78.7458
19045,1,20.3250,77.0458
19045,2,22.9083,75.3708
19045,3,36.4208,69.8667
19045,4,50.6500,59.5292
19045,5,60.1375,64.4250
19045,6,70.4333,69.5542
19045,7,73.9375,73.9958
19045,8,71.8542,76.4875
19045,9,63.5917,71.8125
19045,10,50.8250,68.0917
19045,11,38.7792,68.0833
19045,12,24.4917,77.8500
19047,1,17.8083,76.6042
19047,2,20.9125,74.5083
19047,3,34.6583,71.4500
19047,4,49.3208,61.0083
19047,5,59.4167,62.1333
19047,6,69.9583,65.8792
19047,7,74.0708,72.9583
19047,8,71.3208,75.6917
19047,9,62.0833,68.9333
19047,10,49.8375,64.5625
19047,11,35.5708,67.6958
19047,12,22.3958,76.7542
19049,1,18.9417,75.7208
19049,2,22.0417,74.5875
19049,3,36.1375,71.1875
19049,4,50.6000,62.3167
19049,5,60.3417,64.1917
19049,6,70.6583,68.5833
19049,7,74.6750,73.2542
19049,8,72.2042,74.7000
19049,9,63.0333,69.6292
19049,10,50.4250,65.8333
19049,11,37.1542,68.8083
19049,12,23.9208,75.9875
19051,1,22.0417,74.9667
19051,2,24.7250,72.7833
19051,3,38.4500,69.1083
19051,4,51.8708,62.4792
19051,5,61.0042,66.7250
19051,6,71.2292,71.2125
19051,7,75.4667,73.5083
19051,8,73.5208,75.0583
19051,9,64.2958,71.2458
19051,10,52.1375,67.3208
19051,11,39.9083,68.8125
19051,12,26.6750,75.5250
19053,1,20.8750,73.9542
19053,2,24.0917,72.1208
19053,3,38.2208,68.8500
19053,4,51.3542,62.7500
19053,5,60.4875,66.5125
19053,6,70.9333,70.6500
19053,7,75.1708,72.9333
19053,8,73.3125,74.1708
19053,9,63.4292,70.6125
19053,10,51.4000,66.5083
19053,11,38.6750,68.3875
19053,12,25.9042,74.4417
19055,1,17.1667,78.1750
19055,2,19.9625,75.6667
19055,3,33.9250,71.2167
19055,4,48.3000,62.2458
19055,5,58.3458,64.8458
19055,6,68.9750,70.1208
19055,7,72.5292,74.3667
19055,8,70.0833,76.6750
19055,9,61.4208,72.3917
19055,10,48.5500,69.0750
19055,11,36.2333,71.6208
19055,12,21.7708,79.2542
19057,1,23.2500,75.6917
19057,2,25.9375,73.5333
19057,3,39.8042,68.8458
19057,4,53.0542,61.5125
19057,5,62.4167,65.8917
19057,6,72.1417,70.3625
19057,7,75.8875,73.3292
19057,8,73.9583,75.0500
19057,9,65.5167,70.4083
19057,10,52.8417,66.5708
19057,11,41.2333,68.1667
19057,12,27.6917,75.8583
19059,1,14.2667,80.0083
19059,2,17.2500,78.7417
19059,3,31.1875,76.5250
19059,4,47.3625,62.3625
19059,5,57.9583,60.9917
19059,6,68.7792,65.5292
19059,7,73.3167,72.9542
19059,8,70.0542,76.2708
19059,9,61.2667,69.7458
19059,10,47.7792,66.5875
19059,11,33.1083,69.9417
19059,12,19.0542,79.7167
19061,1,17.9000,77.6750
19061,2,20.7083,75.2417
19061,3,34.3000,70.3458
19061,4,48.6792,61.8125
19061,5,58.4500,65.4042
19061,6,69.0625,70.4875
19061,7,72.8750,73.9625
19061,8,70.7333,76.2167
19061,9,62.1542,72.5750
19061,10,49.1458,69.1375
19061,11,37.0292,71.1917
19061,12,22.5375,78.8917
19063,1,18.1375,85.4625
19063,2,21.8417,84.9875
19063,3,35.8958,78.7917
19063,4,50.0292,63.7708
19063,5,60.6750,61.9667
19063,6,70.1792,66.3042
19063,7,73.8667,74.0875
19063,8,70.6917,78.2167
19063,9,63.0292,71.4792
19063,10,50.5958,69.0667
19063,11,37.0292,72.8458
19063,12,22.0708,84.7208
19065,1,15.5333,78.6875
19065,2,18.0583,76.1250
19065,3,32.3458,72.2750
19065,4,47.2917,62.3875
19065,5,57.5458,64.3208
19065,6,68.1083,69.5583
19065,7,71.8458,74.3542
19065,8,69.2333,77.0125
19065,9,60.7542,72.2625
19065,10,47.7083,69.1250
19065,11,35.0000,71.8625
19065,12,20.3250,79.7000
19067,1,15.2875,79.5667
19067,2,18.6375,78.2458
19067,3,32.5875,74.2917
19067,4,47.7542,63.2625
19067,5,58.1083,64.1292
19067,6,68.6042,68.8583
19067,7,72.4417,74.4958
19067,8,69.5500,77.2542
19067,9,61.1542,72.2417
19067,10,47.9375,68.8417
19067,11,34.6583,72.4583
19067,12,20.1333,80.6333
19069,1,15.6542,78.7875
19069,2,18.8250,78.3417
19069,3,32.6625,74.4375
19069,4,47.8542,63.1083
19069,5,58.3542,63.6417
19069,6,69.1750,68.4167
19069,7,72.9208,74.3667
19069,8,70.0792,77.0833
19069,9,61.5125,71.2083
19069,10,48.3833,67.7708
19069,11,34.7792,71.2625
19069,12,20.6833,79.7125
19071,1,21.5250,72.2917
19071,2,25.0750,70.9625
19071,3,38.6000,67.4000
19071,4,52.2375,61.0958
19071,5,61.8375,63.7583
19071,6,71.9875,67.5292
19071,7,76.5125,70.5625
19071,8,74.1708,72.5333
19071,9,64.4667,68.4625
19071,10,52.6125,64.9708
19071,11,38.8458,67.2625
19071,12,26.1792,73.0333
19073,1,17.5750,76.7167
19073,2,20.6625,75.9250
19073,3,34.4583,72.6208
19073,4,49.7167,62.5000
19073,5,59.8708,63.1458
19073,6,70.1375,66.7875
19073,7,73.8750,73.1500
19073,8,71.2833,75.7833
19073,9,62.2833,69.1083
19073,10,49.8375,65.4000
19073,11,35.7792,68.6500
19073,12,22.4583,76.6625
19075,1,16.6417,78.7417
19075,2,19.6667,77.9750
19075,3,33.8917,73.4750
19075,4,48.7042,63.4083
19075,5,59.1000,64.4458
19075,6,69.7833,69.3083
19075,7,73.0333,74.7833
19075,8,70.3708,77.1958
19075,9,61.8708,71.4542
19075,10,48.8792,68.1750
19075,11,35.7417,71.5250
